Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_us_desti_principal,Concepte,Nombre
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,48,Religiós,Valor_€,6180311.17
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,Habitatge,Valor_€,195015158.42
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,Aparcaments,Valor_€,16093579.34
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,Comerç,Valor_€,9761974.06
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,Magatzem,Valor_€,4427352.66
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,Oficina,Valor_€,50815786.87
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,Ensenyament i cultura,Valor_€,3546985.98
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,Sanitat,Valor_€,5395553.17
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,Esportiu,Valor_€,332945.40
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,Religiós,Valor_€,1472516.90
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,Habitatge,Valor_€,132976158.07
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,Aparcaments,Valor_€,8412868.44
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,Comerç,Valor_€,13840288.45
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,Magatzem,Valor_€,5775342.12
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,Oficina,Valor_€,18963904.28
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,Turisme i hostaleria,Valor_€,1229695.04
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,Ensenyament i cultura,Valor_€,1519033.46
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,Sanitat,Valor_€,3664634.10
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,Espectacles,Valor_€,267682.99
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,Habitatge,Valor_€,168925872.52
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,Aparcaments,Valor_€,23813737.42
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,Comerç,Valor_€,13868505.03
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,Magatzem,Valor_€,8181157.13
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,Oficina,Valor_€,28999970.73
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,Turisme i hostaleria,Valor_€,2424933.46
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,Ensenyament i cultura,Valor_€,2428249.87
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,Sanitat,Valor_€,1656739.60
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,Adm.Pública,Valor_€,399922.92
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,Sòl sense edificar,Valor_€,1552.50
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,Habitatge,Valor_€,159258630.92
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,Aparcaments,Valor_€,12058386.72
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,Comerç,Valor_€,7158160.97
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,Magatzem,Valor_€,13154553.50
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,Oficina,Valor_€,17398574.72
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,Turisme i hostaleria,Valor_€,1494452.33
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,Ensenyament i cultura,Valor_€,1859357.81
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,Sanitat,Valor_€,8735458.09
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,Esportiu,Valor_€,258644.78
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,Religiós,Valor_€,3189739.00
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,Habitatge,Valor_€,217419042.26
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,Aparcaments,Valor_€,30008412.80
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,Comerç,Valor_€,6513254.65
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,Magatzem,Valor_€,5028023.73
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,Oficina,Valor_€,13252088.18
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,Turisme i hostaleria,Valor_€,1911619.64
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,Ensenyament i cultura,Valor_€,7162789.12
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,Sanitat,Valor_€,1506482.61
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,Esportiu,Valor_€,42800.02
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,Habitatge,Valor_€,197132123.66
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,Aparcaments,Valor_€,13304048.44
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,Comerç,Valor_€,2182629.79
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,Magatzem,Valor_€,1647068.15
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,Oficina,Valor_€,3076576.63
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,Turisme i hostaleria,Valor_€,3941987.76
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,Sanitat,Valor_€,646507.41
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,Esportiu,Valor_€,88256.43
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,Habitatge,Valor_€,232437470.27
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,Aparcaments,Valor_€,15459864.05
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,Comerç,Valor_€,6179867.22
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,Magatzem,Valor_€,7851325.88
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,Oficina,Valor_€,1016866.30
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,Turisme i hostaleria,Valor_€,582533.35
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,Sanitat,Valor_€,1435475.70
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,Esportiu,Valor_€,98722.26
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,Altres,Valor_€,243787.52
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Habitatge,Valor_€,166686872.55
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Aparcaments,Valor_€,13701326.37
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Comerç,Valor_€,9827521.08
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Magatzem,Valor_€,5581856.49
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Oficina,Valor_€,6137058.12
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Turisme i hostaleria,Valor_€,4895759.84
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Ensenyament i cultura,Valor_€,407977.93
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Esportiu,Valor_€,5514527.50
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Religiós,Valor_€,2255397.48
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Espectacles,Valor_€,18122510.00
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,Altres,Valor_€,1146908.82
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Habitatge,Valor_€,253491514.80
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Aparcaments,Valor_€,21426720.01
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Comerç,Valor_€,20334262.70
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Magatzem,Valor_€,5070230.07
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Oficina,Valor_€,44636684.25
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Turisme i hostaleria,Valor_€,1656657.61
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Ensenyament i cultura,Valor_€,629442.32
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Esportiu,Valor_€,59027.19
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,Espectacles,Valor_€,3653577.86
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Habitatge,Valor_€,247174682.83
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Aparcaments,Valor_€,10683080.33
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Comerç,Valor_€,11254052.34
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Magatzem,Valor_€,3533427.29
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Oficina,Valor_€,11503203.96
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Turisme i hostaleria,Valor_€,99439.26
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Ensenyament i cultura,Valor_€,1547373.66
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Sanitat,Valor_€,1353706.90
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Esportiu,Valor_€,1347652.74
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Espectacles,Valor_€,805078.63
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Habitatge,Valor_€,253441523.23
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Aparcaments,Valor_€,15707367.18
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Comerç,Valor_€,25558135.39
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Magatzem,Valor_€,9296145.91
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Oficina,Valor_€,30823990.21
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Turisme i hostaleria,Valor_€,3108264.34
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Ensenyament i cultura,Valor_€,241961.77
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Sanitat,Valor_€,127918.16
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Esportiu,Valor_€,427142.37
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Altres,Valor_€,6360.60
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Habitatge,Valor_€,161174164.74
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Aparcaments,Valor_€,3873260.42
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Comerç,Valor_€,11351910.64
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Magatzem,Valor_€,2645073.58
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Oficina,Valor_€,2819873.41
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Turisme i hostaleria,Valor_€,272950.20
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Sanitat,Valor_€,971861.93
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Esportiu,Valor_€,245317.22
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Habitatge,Valor_€,126930275.43
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Aparcaments,Valor_€,8533184.91
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Comerç,Valor_€,29047452.45
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Magatzem,Valor_€,4822086.27
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Oficina,Valor_€,39604670.96
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Turisme i hostaleria,Valor_€,19900839.77
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Indústria,Valor_€,19759.63
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Sanitat,Valor_€,1782135.78
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Espectacles,Valor_€,559734.41
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Habitatge,Valor_€,140496379.48
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Aparcaments,Valor_€,4086134.16
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Comerç,Valor_€,9724128.96
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Magatzem,Valor_€,2996238.30
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Oficina,Valor_€,2472743.84
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Turisme i hostaleria,Valor_€,382208.29
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Ensenyament i cultura,Valor_€,3780897.63
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Sanitat,Valor_€,529362.30
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Esportiu,Valor_€,17033.41
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Espectacles,Valor_€,245593.90
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Habitatge,Valor_€,140260866.94
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Aparcaments,Valor_€,13318899.42
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Comerç,Valor_€,17000380.13
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Magatzem,Valor_€,8699569.48
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Oficina,Valor_€,14186869.09
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Turisme i hostaleria,Valor_€,4978958.65
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Ensenyament i cultura,Valor_€,1768607.23
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Sanitat,Valor_€,813643.13
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Esportiu,Valor_€,6751340.42
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Religiós,Valor_€,7157337.64
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Espectacles,Valor_€,249599.26
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Habitatge,Valor_€,131942325.89
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Aparcaments,Valor_€,8166844.01
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Comerç,Valor_€,13667088.16
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Magatzem,Valor_€,3986798.27
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Oficina,Valor_€,4228332.01
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Turisme i hostaleria,Valor_€,4583529.96
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Ensenyament i cultura,Valor_€,6700874.24
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Esportiu,Valor_€,1645214.45
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Religiós,Valor_€,2801739.44
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Habitatge,Valor_€,160566169.40
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Aparcaments,Valor_€,12254337.20
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Comerç,Valor_€,25377653.92
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Magatzem,Valor_€,4331037.27
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Oficina,Valor_€,41402045.71
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Turisme i hostaleria,Valor_€,36493474.93
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Ensenyament i cultura,Valor_€,246119.04
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Sanitat,Valor_€,1070308.05
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Adm.Pública,Valor_€,417217.60
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Habitatge,Valor_€,153099547.63
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Aparcaments,Valor_€,18527189.50
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Comerç,Valor_€,13746773.09
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Magatzem,Valor_€,5543168.10
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Oficina,Valor_€,81517202.43
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Turisme i hostaleria,Valor_€,17969697.41
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Sanitat,Valor_€,652196.13
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Esportiu,Valor_€,747261.28
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Religiós,Valor_€,4764399.00
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Espectacles,Valor_€,3112437.83
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Altres,Valor_€,1669237.85
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Habitatge,Valor_€,179322307.52
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Aparcaments,Valor_€,26177910.21
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Comerç,Valor_€,55928279.86
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Magatzem,Valor_€,27612283.08
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Oficina,Valor_€,200734890.59
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Turisme i hostaleria,Valor_€,21453021.21
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Ensenyament i cultura,Valor_€,4377819.78
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Sanitat,Valor_€,2778913.32
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Esportiu,Valor_€,156460.09
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Espectacles,Valor_€,8198771.14
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Habitatge,Valor_€,184037236.83
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Aparcaments,Valor_€,26320483.62
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Comerç,Valor_€,29468911.76
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Magatzem,Valor_€,12146065.93
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Oficina,Valor_€,84267462.74
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Turisme i hostaleria,Valor_€,10533737.97
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Ensenyament i cultura,Valor_€,8940616.83
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Sanitat,Valor_€,1215619.36
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Esportiu,Valor_€,2373895.09
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Adm.Pública,Valor_€,11844942.19
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Espectacles,Valor_€,598505.49
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Habitatge,Valor_€,146628839.19
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Aparcaments,Valor_€,7965525.68
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Comerç,Valor_€,15269296.12
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Magatzem,Valor_€,5940238.84
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Oficina,Valor_€,16229391.13
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Turisme i hostaleria,Valor_€,6985475.01
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Ensenyament i cultura,Valor_€,9119604.19
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Sanitat,Valor_€,3978454.62
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Esportiu,Valor_€,6937996.65
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Religiós,Valor_€,706816.92
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Altres,Valor_€,54736.66
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Habitatge,Valor_€,123418217.85
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Aparcaments,Valor_€,6842394.35
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Comerç,Valor_€,12828853.27
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Magatzem,Valor_€,3615034.68
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Oficina,Valor_€,1904317.83
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Turisme i hostaleria,Valor_€,8171041.97
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Sanitat,Valor_€,1222094.09
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Esportiu,Valor_€,17358.13
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Religiós,Valor_€,119521.58
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Espectacles,Valor_€,220835.51
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Habitatge,Valor_€,137190211.16
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Aparcaments,Valor_€,13553189.98
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Comerç,Valor_€,14620535.35
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Magatzem,Valor_€,14296168.33
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Oficina,Valor_€,41726480.97
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Turisme i hostaleria,Valor_€,13731108.77
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Ensenyament i cultura,Valor_€,5831953.91
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Sanitat,Valor_€,31720509.33
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Esportiu,Valor_€,33828.31
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Religiós,Valor_€,2806730.45
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Espectacles,Valor_€,1883530.44
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Altres,Valor_€,21114.03
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Habitatge,Valor_€,136057351.82
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Aparcaments,Valor_€,4891031.57
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Comerç,Valor_€,8003473.66
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Magatzem,Valor_€,1376295.80
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Oficina,Valor_€,3911131.91
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Turisme i hostaleria,Valor_€,1129078.20
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Ensenyament i cultura,Valor_€,793998.48
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Sanitat,Valor_€,11364224.90
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Religiós,Valor_€,1766259.18
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Habitatge,Valor_€,123389190.28
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Aparcaments,Valor_€,10694319.19
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Comerç,Valor_€,12901699.32
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Magatzem,Valor_€,4278079.76
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Oficina,Valor_€,13034266.36
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Turisme i hostaleria,Valor_€,8020190.47
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Ensenyament i cultura,Valor_€,4908007.25
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Religiós,Valor_€,471885.76
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Habitatge,Valor_€,152396798.17
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Aparcaments,Valor_€,8008274.81
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Comerç,Valor_€,13358928.49
